gene,one,two
group_8903,0,0.00680272108843537
group_8904,0,0.00680272108843537
group_8905,0,0.00680272108843537
group_8906,0,0.00680272108843537
group_8907,0,0.00680272108843537
group_8908,0,0.00680272108843537
group_8909,0,0.00680272108843537
group_8910,0,0.00680272108843537
group_8911,0,0.00680272108843537
group_8912,0,0.00680272108843537
group_8913,0,0.00680272108843537
group_8914,0,0.00680272108843537
group_8915,0,0.00680272108843537
group_8916,0,0.00680272108843537
group_8917,0,0.00680272108843537
group_8918,0,0.00680272108843537
group_8919,0,0.00680272108843537
group_8920,0,0.00680272108843537
group_8921,0,0.00680272108843537
group_8922,0,0.00680272108843537
group_8923,0,0.00680272108843537
group_8924,0,0.00680272108843537
group_8925,0,0.00680272108843537
group_8926,0,0.00680272108843537
group_8927,0,0.00680272108843537
group_8928,0,0.00680272108843537
group_8929,0,0.00680272108843537
group_8930,0,0.00680272108843537
group_8931,0,0.00680272108843537
group_8932,0,0.00680272108843537
group_8933,0,0.00680272108843537
group_8934,0,0.00680272108843537
group_8935,0,0.00680272108843537
group_8936,0,0.00680272108843537
group_8937,0,0.00680272108843537
group_8938,0,0.00680272108843537
group_8939,0,0.00680272108843537
group_8940,0,0.00680272108843537
mazF,0,0.00680272108843537
group_8942,0,0.00680272108843537
group_8943,0,0.00680272108843537
mazE,0,0.00680272108843537
group_8945,0,0.00680272108843537
group_8946,0,0.00680272108843537
group_8947,0,0.00680272108843537
group_8948,0,0.00680272108843537
group_8949,0,0.00680272108843537
group_8950,0,0.00680272108843537
group_8951,0,0.00680272108843537
group_8952,0,0.00680272108843537
group_8953,0,0.00680272108843537
group_8954,0,0.00680272108843537
group_8955,0.00806451612903226,0
group_8957,0.00806451612903226,0
group_8958,0.00806451612903226,0
group_8959,0.00806451612903226,0
group_8960,0.00806451612903226,0
group_8961,0.00806451612903226,0
group_8962,0.00806451612903226,0
group_8963,0.00806451612903226,0
group_8964,0.00806451612903226,0
group_8965,0.00806451612903226,0
group_8966,0.00806451612903226,0
group_8967,0.00806451612903226,0
group_8968,0.00806451612903226,0
group_8969,0.00806451612903226,0
group_8970,0.00806451612903226,0
group_8971,0.00806451612903226,0
group_8972,0.00806451612903226,0
group_8973,0.00806451612903226,0
group_8978,0,0.00680272108843537
group_8979,0,0.00680272108843537
group_8982,0,0.00680272108843537
group_8983,0,0.00680272108843537
group_8984,0,0.00680272108843537
alkA_2,0,0.00680272108843537
ogt_3,0,0.00680272108843537
group_8987,0,0.00680272108843537
moeZ_2,0,0.00680272108843537
group_8989,0,0.00680272108843537
bcpA,0,0.00680272108843537
parD1,0,0.00680272108843537
group_8992,0,0.00680272108843537
group_8993,0,0.00680272108843537
group_8994,0,0.00680272108843537
group_8995,0,0.00680272108843537
group_8996,0,0.00680272108843537
group_8997,0,0.00680272108843537
group_8998,0,0.00680272108843537
group_8999,0,0.00680272108843537
trzA,0,0.00680272108843537
purN_2,0,0.00680272108843537
yhhS_3,0,0.00680272108843537
group_9003,0,0.00680272108843537
group_9004,0,0.00680272108843537
group_9005,0,0.00680272108843537
repA_1,0,0.00680272108843537
group_9007,0,0.00680272108843537
group_9008,0,0.00680272108843537
group_9009,0,0.00680272108843537
group_9012,0,0.00680272108843537
group_9013,0,0.00680272108843537
group_9014,0,0.00680272108843537
group_9015,0,0.00680272108843537
group_9016,0,0.00680272108843537
group_9017,0,0.00680272108843537
group_9018,0,0.00680272108843537
group_9019,0,0.00680272108843537
group_9020,0,0.00680272108843537
group_9021,0,0.00680272108843537
group_9022,0,0.00680272108843537
group_9023,0,0.00680272108843537
group_9024,0,0.00680272108843537
group_9025,0,0.00680272108843537
group_9026,0,0.00680272108843537
group_9027,0,0.00680272108843537
group_9028,0,0.00680272108843537
group_9029,0,0.00680272108843537
group_9030,0,0.00680272108843537
group_9033,0,0.00680272108843537
group_9034,0,0.00680272108843537
group_9035,0,0.00680272108843537
group_9036,0,0.00680272108843537
group_9037,0,0.00680272108843537
group_9038,0,0.00680272108843537
group_9039,0,0.00680272108843537
group_9040,0,0.00680272108843537
group_9041,0,0.00680272108843537
group_9042,0,0.00680272108843537
group_9043,0,0.00680272108843537
group_9044,0,0.00680272108843537
group_9045,0,0.00680272108843537
group_9046,0,0.00680272108843537
cirA_5,0,0.00680272108843537
group_9048,0,0.00680272108843537
group_9049,0,0.00680272108843537
etfA_4,0,0.00680272108843537
etfB_4,0,0.00680272108843537
caiA_3,0,0.00680272108843537
group_9053,0,0.00680272108843537
iscS_2,0,0.00680272108843537
group_9055,0,0.00680272108843537
group_9056,0,0.00680272108843537
dhbE_3,0,0.00680272108843537
frc_3,0,0.00680272108843537
cysO,0,0.00680272108843537
mec,0,0.00680272108843537
moeZ_3,0,0.00680272108843537
group_9062,0,0.00680272108843537
group_9063,0,0.00680272108843537
group_9064,0,0.00680272108843537
group_9065,0,0.00680272108843537
group_9066,0,0.00680272108843537
group_9067,0,0.00680272108843537
group_9068,0,0.00680272108843537
group_9069,0,0.00680272108843537
group_9070,0,0.00680272108843537
ssb_5,0,0.00680272108843537
group_9072,0,0.00680272108843537
group_9073,0,0.00680272108843537
group_9074,0,0.00680272108843537
group_9075,0,0.00680272108843537
group_9076,0,0.00680272108843537
group_9077,0,0.00680272108843537
group_9078,0,0.00680272108843537
yddM_1,0,0.00680272108843537
topB_3,0,0.00680272108843537
group_9081,0,0.00680272108843537
hpaIIM,0,0.00680272108843537
group_9083,0,0.00680272108843537
group_9084,0,0.00680272108843537
group_9085,0,0.00680272108843537
group_9086,0,0.00680272108843537
group_9087,0,0.00680272108843537
group_9088,0,0.00680272108843537
group_9089,0,0.00680272108843537
group_9090,0,0.00680272108843537
group_9091,0,0.00680272108843537
group_9092,0,0.00680272108843537
group_9093,0,0.00680272108843537
group_9094,0,0.00680272108843537
group_9095,0,0.00680272108843537
group_9096,0,0.00680272108843537
group_9097,0,0.00680272108843537
group_9098,0,0.00680272108843537
group_9099,0,0.00680272108843537
group_9100,0,0.00680272108843537
group_9101,0,0.00680272108843537
group_9102,0,0.00680272108843537
group_9103,0,0.00680272108843537
group_9104,0,0.00680272108843537
group_9105,0,0.00680272108843537
group_9106,0,0.00680272108843537
group_9107,0,0.00680272108843537
group_9108,0,0.00680272108843537
group_9109,0,0.00680272108843537
group_9110,0,0.00680272108843537
group_9111,0,0.00680272108843537
group_9112,0,0.00680272108843537
group_9113,0,0.00680272108843537
group_9114,0,0.00680272108843537
group_9115,0,0.00680272108843537
group_9116,0,0.00680272108843537
group_9117,0,0.00680272108843537
group_9118,0,0.00680272108843537
group_9119,0,0.00680272108843537
group_9120,0,0.00680272108843537
group_9121,0,0.00680272108843537
group_9122,0,0.00680272108843537
group_9123,0,0.00680272108843537
group_9124,0,0.00680272108843537
group_9125,0,0.00680272108843537
group_9126,0,0.00680272108843537
group_9127,0,0.00680272108843537
dinJ_2,0,0.00680272108843537
yafQ_2,0,0.00680272108843537
group_9131,0,0.00680272108843537
group_9132,0,0.00680272108843537
group_9133,0,0.00680272108843537
group_9134,0,0.00680272108843537
group_9135,0,0.00680272108843537
group_9136,0,0.00680272108843537
group_9137,0,0.00680272108843537
group_9138,0,0.00680272108843537
group_9139,0,0.00680272108843537
group_9140,0,0.00680272108843537
group_9141,0,0.00680272108843537
group_9142,0,0.00680272108843537
group_9143,0,0.00680272108843537
group_9144,0,0.00680272108843537
group_9145,0,0.00680272108843537
group_9146,0,0.00680272108843537
group_9147,0,0.00680272108843537
group_9148,0,0.00680272108843537
group_9149,0,0.00680272108843537
group_9156,0,0.00680272108843537
group_9157,0,0.00680272108843537
group_9158,0,0.00680272108843537
dhaK_3,0,0.00680272108843537
dhaL_2,0,0.00680272108843537
ptsH_3,0,0.00680272108843537
dhaL_3,0,0.00680272108843537
dhaK_4,0,0.00680272108843537
fucA_3,0,0.00680272108843537
licR_2,0,0.00680272108843537
gatC_4,0,0.00680272108843537
gatB_4,0,0.00680272108843537
fruA_4,0,0.00680272108843537
group_9169,0,0.00680272108843537
group_9170,0,0.00680272108843537
group_9171,0,0.00680272108843537
group_9172,0,0.00680272108843537
group_9173,0,0.00680272108843537
group_9174,0,0.00680272108843537
group_9178,0.00806451612903226,0
group_9253,0.00806451612903226,0
group_9304,0.00806451612903226,0
group_9305,0.00806451612903226,0
group_9306,0,0.00680272108843537
group_9307,0,0.00680272108843537
group_9308,0,0.00680272108843537
group_9309,0,0.00680272108843537
group_9310,0,0.00680272108843537
group_9311,0,0.00680272108843537
group_9312,0,0.00680272108843537
group_9313,0,0.00680272108843537
group_9314,0,0.00680272108843537
group_9315,0,0.00680272108843537
group_9316,0,0.00680272108843537
group_9317,0,0.00680272108843537
group_9318,0,0.00680272108843537
group_9319,0,0.00680272108843537
group_9320,0,0.00680272108843537
group_9321,0,0.00680272108843537
group_9322,0,0.00680272108843537
group_9323,0,0.00680272108843537
group_9324,0,0.00680272108843537
group_9325,0,0.00680272108843537
group_9326,0,0.00680272108843537
group_9327,0,0.00680272108843537
group_9328,0,0.00680272108843537
group_9329,0,0.00680272108843537
group_9330,0,0.00680272108843537
group_9331,0,0.00680272108843537
group_9332,0,0.00680272108843537
group_9333,0,0.00680272108843537
tonB_2,0,0.00680272108843537
group_9335,0,0.00680272108843537
group_9336,0,0.00680272108843537
group_9337,0,0.00680272108843537
group_9338,0,0.00680272108843537
group_9339,0,0.00680272108843537
group_9340,0,0.00680272108843537
group_9341,0,0.00680272108843537
group_9342,0,0.00680272108843537
ypjF,0.00806451612903226,0
yfjZ,0.00806451612903226,0
group_9345,0.00806451612903226,0
group_9346,0.00806451612903226,0
group_9347,0.00806451612903226,0
group_9348,0.00806451612903226,0
group_9349,0.00806451612903226,0
group_9350,0.00806451612903226,0
group_9351,0.00806451612903226,0
group_9352,0.00806451612903226,0
group_9353,0.00806451612903226,0
era_1,0.00806451612903226,0
group_9355,0.00806451612903226,0
group_9356,0.00806451612903226,0
group_9357,0.00806451612903226,0
group_9358,0.00806451612903226,0
group_9359,0.00806451612903226,0
group_9360,0.00806451612903226,0
group_9361,0.00806451612903226,0
group_9362,0.00806451612903226,0
group_9363,0.00806451612903226,0
group_9364,0.00806451612903226,0
group_9365,0.00806451612903226,0
group_9366,0.00806451612903226,0
group_9367,0.00806451612903226,0
group_9368,0.00806451612903226,0
fimA_3,0.00806451612903226,0
group_9370,0.00806451612903226,0
group_9371,0.00806451612903226,0
group_9372,0.00806451612903226,0
group_9373,0.00806451612903226,0
group_9374,0.00806451612903226,0
group_9375,0.00806451612903226,0
group_9376,0.00806451612903226,0
group_9377,0.00806451612903226,0
group_9378,0.00806451612903226,0
arsA_2,0.00806451612903226,0
group_9380,0.00806451612903226,0
group_9381,0.00806451612903226,0
group_9382,0.00806451612903226,0
group_9383,0.00806451612903226,0
group_9384,0,0.00680272108843537
group_9385,0,0.00680272108843537
group_9386,0,0.00680272108843537
group_9387,0,0.00680272108843537
group_9388,0,0.00680272108843537
group_9389,0,0.00680272108843537
group_9390,0,0.00680272108843537
group_9391,0,0.00680272108843537
group_9392,0,0.00680272108843537
group_9393,0,0.00680272108843537
group_9394,0,0.00680272108843537
group_9395,0,0.00680272108843537
group_9396,0,0.00680272108843537
group_9397,0,0.00680272108843537
group_9398,0,0.00680272108843537
group_9399,0,0.00680272108843537
group_9400,0,0.00680272108843537
group_9401,0,0.00680272108843537
group_9402,0,0.00680272108843537
group_9403,0,0.00680272108843537
group_9404,0,0.00680272108843537
group_9406,0,0.00680272108843537
group_9407,0,0.00680272108843537
group_9408,0,0.00680272108843537
group_9409,0,0.00680272108843537
group_9410,0,0.00680272108843537
group_9411,0,0.00680272108843537
group_9412,0,0.00680272108843537
group_9413,0,0.00680272108843537
group_9414,0,0.00680272108843537
group_9415,0,0.00680272108843537
group_9416,0,0.00680272108843537
group_9417,0,0.00680272108843537
group_9418,0,0.00680272108843537
group_9419,0,0.00680272108843537
group_9420,0,0.00680272108843537
group_9421,0,0.00680272108843537
group_9422,0,0.00680272108843537
group_9423,0,0.00680272108843537
group_9424,0,0.00680272108843537
group_9425,0,0.00680272108843537
group_9426,0,0.00680272108843537
group_9427,0,0.00680272108843537
group_9428,0,0.00680272108843537
group_9429,0,0.00680272108843537
group_9430,0,0.00680272108843537
group_9431,0,0.00680272108843537
group_9432,0,0.00680272108843537
group_9433,0,0.00680272108843537
group_9434,0,0.00680272108843537
group_9435,0,0.00680272108843537
yuaF_1,0,0.00680272108843537
group_9437,0,0.00680272108843537
group_9438,0,0.00680272108843537
group_9439,0,0.00680272108843537
group_9440,0,0.00680272108843537
group_9441,0,0.00680272108843537
group_9442,0,0.00680272108843537
group_9443,0,0.00680272108843537
group_9444,0,0.00680272108843537
group_9445,0,0.00680272108843537
group_9446,0,0.00680272108843537
group_9447,0,0.00680272108843537
group_9448,0,0.00680272108843537
group_9449,0,0.00680272108843537
group_9450,0,0.00680272108843537
group_9451,0,0.00680272108843537
group_9452,0,0.00680272108843537
prpB_1,0,0.00680272108843537
ada_2,0,0.00680272108843537
group_9455,0,0.00680272108843537
group_9456,0,0.00680272108843537
group_9457,0,0.00680272108843537
group_9458,0,0.00680272108843537
group_9459,0,0.00680272108843537
group_9460,0,0.00680272108843537
group_9461,0,0.00680272108843537
group_9462,0,0.00680272108843537
group_9463,0,0.00680272108843537
group_9464,0,0.00680272108843537
group_9465,0,0.00680272108843537
group_9466,0,0.00680272108843537
hmuV,0,0.00680272108843537
hmuT,0,0.00680272108843537
feuC,0,0.00680272108843537
group_9470,0,0.00680272108843537
group_9471,0,0.00680272108843537
group_9472,0,0.00680272108843537
group_9473,0,0.00680272108843537
group_9474,0,0.00680272108843537
group_9475,0,0.00680272108843537
group_9476,0,0.00680272108843537
group_9477,0,0.00680272108843537
group_9478,0,0.00680272108843537
group_9479,0,0.00680272108843537
group_9480,0,0.00680272108843537
group_9481,0,0.00680272108843537
group_9482,0,0.00680272108843537
group_9483,0,0.00680272108843537
php_2,0,0.00680272108843537
yhfW,0,0.00680272108843537
group_9486,0,0.00680272108843537
group_9487,0,0.00680272108843537
group_9488,0,0.00680272108843537
group_9489,0,0.00680272108843537
group_9490,0,0.00680272108843537
group_9491,0,0.00680272108843537
group_9492,0,0.00680272108843537
group_9493,0,0.00680272108843537
mutL_1,0,0.00680272108843537
group_9495,0,0.00680272108843537
group_9496,0,0.00680272108843537
group_9497,0,0.00680272108843537
group_9498,0,0.00680272108843537
group_9499,0,0.00680272108843537
group_9500,0,0.00680272108843537
group_9501,0,0.00680272108843537
group_9502,0,0.00680272108843537
group_9503,0,0.00680272108843537
group_9504,0,0.00680272108843537
group_9505,0,0.00680272108843537
group_9506,0,0.00680272108843537
group_9507,0,0.00680272108843537
group_9508,0,0.00680272108843537
group_9509,0,0.00680272108843537
group_9510,0,0.00680272108843537
group_9511,0,0.00680272108843537
group_9512,0,0.00680272108843537
dhbE_1,0,0.00680272108843537
gsiB_1,0,0.00680272108843537
gsiC_1,0,0.00680272108843537
gsiA_3,0,0.00680272108843537
group_9517,0,0.00680272108843537
group_9518,0,0.00680272108843537
mbtB_1,0,0.00680272108843537
group_9520,0,0.00680272108843537
pksM,0,0.00680272108843537
mbtB_2,0,0.00680272108843537
group_9523,0,0.00680272108843537
group_9524,0,0.00680272108843537
group_9525,0,0.00680272108843537
irtB,0,0.00680272108843537
lgrE_3,0,0.00680272108843537
group_9528,0,0.00680272108843537
cmoA_1,0,0.00680272108843537
group_9530,0,0.00680272108843537
group_9531,0,0.00680272108843537
fptA,0,0.00680272108843537
group_9533,0,0.00680272108843537
group_9534,0,0.00680272108843537
group_9535,0,0.00680272108843537
group_9536,0,0.00680272108843537
group_9537,0,0.00680272108843537
group_9538,0,0.00680272108843537
group_9539,0,0.00680272108843537
group_9540,0,0.00680272108843537
group_9541,0,0.00680272108843537
group_9542,0,0.00680272108843537
group_9543,0,0.00680272108843537
flhC_1,0,0.00680272108843537
flhD_1,0,0.00680272108843537
group_9546,0,0.00680272108843537
group_9547,0,0.00680272108843537
group_9548,0,0.00680272108843537
group_9549,0,0.00680272108843537
group_9550,0,0.00680272108843537
group_9551,0,0.00680272108843537
group_9552,0,0.00680272108843537
group_9553,0,0.00680272108843537
group_9554,0,0.00680272108843537
group_9555,0,0.00680272108843537
group_9556,0,0.00680272108843537
group_9557,0,0.00680272108843537
